44842662,698135892 1923487074 44897255 ,139612352 1488964550 1503729935 1506545167 1536736992 1549565124 1553406086 1553696291 1569158104 1604343573 1642443113 1670263352 1798570018 1849729440 1935694007 1984606279 2011103514 2026499370 2037965136 2038812321 2061779725 2068881536 2094974204 2096942889 2099404336 2113340410 2115726534 2127034059 2129555316 2131318636 2136000097 2139837606 2153472243 2153818052 2154642793 2155190093 2160605849 2735451502 2911767433 
48559506,2974644837 2236653542 2055965053 ,2040414046 2137892504 2155526019 2170503197 
49238428,2586448630 2121310506 691479014 ,1548595933 2014795190 2022686119 2033403400 2086052791 2086959852 2105644991 2106053110 2115364117 2117154949 2117227640 2119934409 2121189958 2121947440 2130513366 2130556178 2141465109 2142623206 2143776582 2144935315 2148477345 2149029960 2150856297 2152010828 2158139921 2158602558 2165874743 2166765763 2167537125 2168466186 2403892550 2911682288 2951892471 
51075409,2777308353 2192679303 1484279603 2141728260 ,1490682695 2035720976 2038597090 2109235804 2109868644 2125993116 2128766921 2134778014 2142623206 2143570267 2144902422 2144967509 2153635508 2157791002 2404364695 2539033431 
52746146,2161557847 2103880383 2116964878 ,1486950299 1487082501 1510950165 1579799841 1680189815 1984985727 2011193572 2032020816 2053625667 2061820396 2101246692 2101309634 2118544668 2120173366 2131824593 2133296809 2138597123 2138779671 2139526978 2141403143 2143996311 2144933361 2148372359 2154053567 2156305079 2168237161 2170735271 2250289728 2252172643 2963241965 2963864717 
53100034,2288551980 1991131908 2132075515 ,97587332 1521014365 1562693942 1585854823 1636521571 1730692908 1982039810 2021732807 2028489411 2051645349 2085989833 2090051261 2099302642 2111145173 2118587955 2125667824 2127017215 2135335717 2136246134 2151023586 2152929147 2161849439 
53630002,2570359456 ,28787979 1600192391 2029604420 2056707879 2087258353 2106447856 2117756453 2160828669 2167595980 2170586091 2399431242 
53987483,2162740804 134769616 2117656073 2122268670 ,98563929 1505796919 1579429723 1818683876 1822246767 1824737917 2037603696 2048679005 2098737324 2103024562 2111700528 2115305054 2126250169 2128614648 2131824593 2136294701 2140076625 2140676093 2145234365 2148522164 2155342973 2169709322 
54422097,2216252091 1969487857 2252608274 ,100695655 228835736 1613169971 1969515697 1986931325 1993693225 1995168330 2003753589 2033130658 2089493818 2097323375 2099210013 2101223300 2116148865 2129131372 2133472795 2156377127 2162876243 
56897548,2110501006 2137603918 2148022289 2168176072 ,1504194272 1524688041 1536816303 1542491098 1680014149 1749992802 1971881316 1978259121 1979382551 1982941867 1983599491 2000359198 2009702064 2027197817 2039050532 2051434435 2054489011 2069317438 2076467305 2096291962 2098012923 2109340186 2115364117 2115807064 2117699623 2118585731 2119853782 2126607811 2127785841 2128529555 2129191766 2129680346 2130278867 2130698119 2138145347 2145473366 2146571341 2147197303 2150579376 2150940164 2152734820 2153631847 2153635508 2156459512 2157711174 2159611475 2164933608 2165966284 2166183437 2331700915 2913088541 
57376053,2130291492 617670330 ,1027701877 1833498382 2004186284 2026999222 2043946754 2095907708 2100231460 2107469355 2109176692 2115707882 2125858773 2128002512 2128032727 2137114813 2139688922 2154099718 2157991246 2496034786 
57706852,2169643102 2106676007 2587726445 ,1540821927 1625390266 1668488459 1881419322 2056740053 2096678000 2103581319 2105066050 2115519224 2120090487 2133282568 2168405694 2951665052 2964172739 
60530159,2162759723 2121310506 2096859791 ,905619 1986010539 2003753589 2028126706 2092663520 2099376851 2107411554 2110355775 2113118796 2127553237 2136682629 2137985936 2142211803 2158954093 2164278908 2167077875 2615253071 
62203920,2595314045 2169392701 2228032833 2916255243 2299437103 ,63384232 79405465 199797433 1513013675 1736339626 1992633833 2053090063 2076430826 2101117936 2114113040 2118550318 2123921160 2124584309 2131628350 2134332047 2138507544 2141159272 2150489380 2165916500 2950673872 2963762195 
62298501,2051284938 1979308116 700636827 ,1497883910 1540371141 1581558595 1585743408 1760401052 1912123407 1932571505 1982414171 2042742130 2043128754 2065403368 2093976733 2099053789 2102970979 2104706938 2121749752 2125055259 2129860818 2132166479 2137786570 2144112223 2147169507 2148727298 2150757437 2152442131 2154223969 2155806188 2164163973 2169492277 2170529403 2170770919 2911964244 
64134055,2466850906 2007821246 2138763645 ,1507852408 1512866498 1515308897 1570963478 1625390266 1922608396 1931107873 1980035368 2002428251 2013391942 2026129786 2077052576 2097778153 2112899086 2117667273 2122372591 2123372395 2135341757 2142401694 2150468603 2153039919 2157477959 2158640361 2159635464 2163294786 2168359464 2171084228 
65364524,2005556512 242635728 2056112739 ,1570963478 1629097610 1992208280 1994616650 2011395874 2016384870 2030319782 2105875671 2107438106 2120420045 2132882064 2137515395 2146502635 2148825261 2156291289 2157998899 2164301055 
65556681,2907004447 1519336086 ,131956760 1995285162 2003777645 2031248101 2089105401 2097584995 2102426156 2107288260 2107395148 2107961375 2114296159 2118578357 2142992973 2147609908 2152284345 2153417333 2429914308 
65834064,2151264347 1563078655 ,1535669030 1673310716 1974603499 2033403400 2116442055 2119265025 2156499390 2162148987 
66231363,2112820747 86199990 ,1984431842 1999866166 2055784634 2084652510 2096652613 2156428749 2157615021 2168676717 2913164239 
68180256,2122558873 251023228 ,85455704 142556028 634834491 1513711391 1628307106 1830239953 1968265719 1981306975 2028203362 2075220720 2084809122 2091790958 2093357278 2096904942 2097308346 2105089228 2111239341 2111288402 2112935422 2116131233 2122350398 2124229063 2148959027 2157444450 2158139921 2167482691 2622006889 2951342632 2963020293 
69540849,2077020583 2130456104 2080686788 2443967568 ,1618600317 1908100068 1920010643 1972949070 1976618413 1998635907 1999047234 2006309149 2024165284 2100235303 2103972604 2113474244 2115120746 2122090912 2127292230 2137225583 2137245235 2137902180 2146130798 2148970008 2167448284 2294786191 2963762195 
71452225,2492472387 284171264 2169305403 2152206228 2637284424 ,2016384870 2018493294 2031823405 2121033924 2121210949 2122808326 2123893147 2129927619 2144502914 2145295623 2150856297 2154422044 2154462399 2155904486 2162915993 2165828254 2168002178 2533598788 2538008885 2610681481 
75509695,2577858848 2117310286 2049838 2778963749 ,1514587017 1583330603 1594216983 1600046456 1716849269 2021247827 2100677568 2100752967 2102863375 2113913482 2114901408 2121863487 2132622533 2154761920 2159752377 2401533533 
76331760,2586927226 2615749524 2586752421 2678520784 ,1552774329 1565746575 1746819321 1965520710 1996741301 2020732830 2032210760 2047221353 2072419029 2097998348 2106411961 2118858186 2126443908 2131241448 2131529421 2144161366 2151238122 2184241488 2396466031 2951665052 
79158146,2559890039 1991264346 ,189596042 1677409904 1907282891 2104371740 2110798204 2113145584 2113606819 2116064496 2118858186 2120240539 2123395972 2130073327 2136922672 2141125852 2151103935 2166049352 2546302380 2951128674 2963696204 
79995853,2136995919 2133368464 2129156004 2705248831 2158012360 ,136069565 1498269992 1508977358 1712618182 1880262756 1986824047 2070536585 2096814070 2111100984 2112971401 2121812871 2128309385 2139241188 2154368244 2157573324 2159149403 2171319841 
82708644,2326016974 ,1487671059 1540371141 1553313034 1570802136 1811843574 1970789124 1975846642 2021404082 2034265629 2096679571 2101958640 2112076978 2123462950 2130984546 2131859749 2158618294 2159967940 2160208155 2163409885 2164471154 2164921999 2165533158 2169359910 
85901050,2467055767 2113857198 ,94034037 1521062204 1529840045 1534477342 1537430301 1988790447 2031494141 2037187889 2055019958 2061082730 2068714596 2099302642 2104112579 2135335717 2400267228 2610419677 2911964244 2912934387 
86302728,233113500 2147379936 ,203338875 204818622 298987871 1499017198 1530089576 1533597678 1580572138 1983188779 1986006884 1994434056 2011171037 2020399841 2050870241 2075874755 2089052147 2100677568 2101355568 2103047651 2103626435 2104641222 2111935653 2112413846 2117130368 2118686331 2119053738 2119458897 2119814172 2121441589 2121863487 2124175081 2130792561 2133040789 2138321920 2138440718 2138784882 2140685838 2141754131 2141860972 2147147005 2154328025 2155791599 2160644528 2161808137 2164114810 2165698076 2169803171 2398715346 2502886226 2913340405 2951887456 
86325011,2357338500 2170047861 2608064261 1994714417 ,1509928947 1560724230 1967435720 2030811942 2098368939 2099862356 2102411078 2103971661 2109824782 2116413942 2132870739 2133566592 2133864802 2144729466 2146851241 2153635508 2159786793 2163352848 2172000360 
89788180,2045419244 33940841 2558562090 ,65622836 1246381107 1556219185 1819710477 1930148948 1963628156 1983819898 2039844283 2059586969 2106582496 2110007838 2130295778 2147574125 2155731523 
89883662,1908865110 2163216773 2252608274 ,1581437610 1585575029 2100677568 2101075098 2107726111 2108535023 2121825831 2124144580 2131600418 2132351269 2151161180 2156737235 2156974606 2914656440 2964108826 
91242194,2145269317 2256485367 ,98423455 1423339008 1558797106 2091812280 2104094955 2107611725 2111362445 2115124945 2117130368 2120354757 2120708938 2120861206 2126851059 2130903752 2131462252 2131953535 2132339004 2138204974 2140679639 2152790380 2158108973 2158139315 2158751697 2160576670 
91373379,197101369 260981774 ,54238009 184758014 2027860007 2029237784 2050619059 2124499489 2131452515 2139043937 2143430537 2145139979 
95741308,2156679298 2171686691 ,1537145174 1594567720 1819308084 1871300696 1878322007 1941867114 1964009380 1966771059 1970041563 1995547833 2005951230 2012715465 2016070790 2054716087 2069317438 2077723394 2088253680 2114704327 2116606500 2129113961 2129427957 2139759436 2143994448 2146502635 2150865801 2186453173 2295169055 2320006964 2951395930 
97016928,2470130636 563069026 2060378757 ,5796403 44815768 66838807 1505866674 1505878979 1515307469 1568586930 1952664243 1970797733 1977259876 1985776666 1991942383 1994197834 2029903115 2033272835 2042492924 2057853719 2066350599 2067502459 2079968649 2091812280 2096192494 2097412577 2099866409 2108665656 2109244124 2110798204 2110935301 2112539290 2114153178 2115096495 2116064496 2116825644 2120051910 2120190345 2122225791 2123236823 2124609748 2124914669 2133257461 2134653808 2135341757 2136163184 2136922672 2147010501 2150529939 2151857564 2156740722 2158164339 2159080219 2161893161 2163827495 2166318210 2169779569 2170653751 2171461439 2172174689 2243558602 2248685949 2249800031 2293741035 2336236730 
58821489,2264677196 ,134202759 1486066286 1510457544 1524326598 1526097585 1575323954 1589927998 1642681790 1645969895 1899161704 1992334729 2013567125 2099925654 2120450109 2133091666 2134067266 2137099275 2142857211 2145787679 2153409221 2155573334 2159080219 2163343325 2166856700 2963429013 2963762120 
15601695,2686305946 2964741150 2092672596 ,24272225 223326216 1002758560 1484867920 1505937442 1547105496 1550698229 1597303641 1898511152 1973264045 1984901446 1988526405 2006330826 2016973429 2028853106 2030499717 2046513829 2048226872 2056132907 2073384958 2097575529 2103048296 2108734173 2117355432 2117629901 2119479037 2120346334 2121517924 2121863487 2124172487 2124175081 2128301932 2130005627 2133296809 2133311553 2135723988 2137312721 2141007261 2144357723 2148024708 2149148771 2151268438 2151416233 2156974606 2160538589 2165558283 2169080882 2169209873 2193126840 2195535662 2949361666 
100695655,2216252091 1969487857 ,2026523206 2077870633 2097323375 2099210013 2116148865 2127271355 2134474909 2140856955 2157736190 2159700154 2168893847 2950618930 
101272564,2153455357 2539774333 2119605707 ,1484676273 1487902141 1547566968 1587018874 1673310716 1992181154 2028001415 2053592417 2099205848 2109275473 2293186503 
101939087,72550695 311375655 1887389880 617670330 ,1533758202 1547915932 1560724230 1571870753 1646506067 1746819321 1777124189 1802388531 1973310094 1997243486 2002806284 2034869648 2060280062 2074154756 2099768828 2120340025 2125849100 2129999749 2142406598 2142959074 2147880316 2167219413 2172156083 2536208356 2912934387 2951308445 
102036530,2310621686 2305755055 2438699337 ,1628829797 1976618413 2085040216 2101101940 2109720450 2122090912 2126658427 2128002512 2149991487 2161813919 2165670763 
102905824,2157865440 2144615606 ,1558808826 1969198379 1982410540 1998637406 2104290444 2110026675 2122457239 2130502756 2132085065 2139823104 2150738795 2154455818 2157872906 2161854574 
104184427,215131072 2149458952 2360825425 563069026 ,71081281 196214544 196761320 1408639475 1533861849 1828163288 1993882792 2024484010 2064675550 2102486516 2107878631 2108948681 2110798204 2136922672 2147768505 2148141518 2152424459 2618530766 
107039962,2468122884 ,28787979 53630002 1507695921 1572210044 1600192391 2106447856 2114232233 2115404432 2117707988 2117756453 2151023586 2157958821 2167595980 2951528191 
107389347,2161651193 2156272323 2149153931 2112690490 ,76930416 1794807579 1831355885 1880262756 1969486090 1982474113 2016196732 2019676294 2042980227 2054052884 2072644219 2090491854 2103587173 2109154616 2130324521 2130339025 2132827946 2137958601 2144100511 2147946282 2154970197 2156693754 2159426623 2166354010 2170798317 2171343266 2949169239 
107701773,2974837910 2230056477 ,1480538416 1629097610 1982381767 2047943103 2084544490 2096520669 2098158197 2102765684 2109521352 2127279985 2128154306 2157791002 2398429633 2490901831 
109458800,2104641164 2250492455 ,1517526469 1968540673 2004096748 2027528470 2034053794 2042194938 2065151783 2070534370 2075412780 2084369441 2088390444 2091623775 2108581418 2118991990 2119243017 2120723699 2147306258 2793184378 
113793858,2042309534 2181724469 2150814284 2302610210 ,198244778 1483387558 1582482241 1966347620 1970576574 1979750072 2084809122 2087347434 2099262739 2103318769 2112545207 2116810533 2117553576 2117756735 2137557016 2141566892 2144839971 2145713404 2150738795 2154034263 2155759509 2156287497 2156718197 2160840682 2170605888 2963363076 
114560312,192293198 617670330 ,1528056001 1850515838 2013661955 2039750798 2097266862 2104827998 2107107106 2108044891 2122418603 2128891547 2144207912 2147841915 2149025117 2158190429 2158535911 2168420470 2951664765 
114702462,2250454889 ,1983599491 2051434435 2142623206 2143908786 2149298154 
114730584,2149806870 87749410 191979884 ,60686164 76331760 101497066 121528679 1510052597 1552774329 1562227633 1571472016 1582007055 1606514674 1664252374 1765613701 1871585472 1871676304 1890952213 1963759559 2031585418 2086056248 2097998348 2098248004 2099201756 2102539288 2106411961 2113207845 2121729191 2129286671 2131241448 2131529421 2133990480 2136922672 2141363466 2145094598 2145237058 2165599843 2165962877 2911964244 2953083211 
115463415,1826305781 2121337661 ,2076089275 2077702199 
115742922,2295551607 2122775887 ,1972959470 2040903332 2069959554 2072128103 2072514525 2096933452 2097713019 2101047103 2109034718 2109320267 2116064496 2121927366 2131686571 2136762275 2137971377 2138448681 2138857742 2141089030 2152681473 2153663612 2170111110 2172275395 2294277889 2536599074 2953106669 
118478992,2395024022 2019929361 617670330 ,143080133 1516111018 1556081409 1970789124 1979943645 1994389483 1994616650 2023612196 2061570747 2066828202 2088538739 2108456278 2108688935 2118034806 2118934678 2122090912 2127292230 2132708887 2137245235 2140310134 2140937627 2146682077 2165599843 2166851633 2167448284 2187741934 2188214461 
118546003,2480635327 2069134894 2290295929 2974429907 2147735823 ,1500243278 1564629734 2005455916 2097266862 2123400271 2129391075 2133471459 2144207912 2168420470 2188114348 2399938772 2515439196 2949419687 
123090642,1995349417 2090586926 2973551099 ,2214249 1483307070 1532688806 1552830313 1565394148 1987108535 2047990226 2058570191 2099430963 2116753650 2125055259 2134802714 2138089556 2144088174 2156950870 2158907787 2165363188 2168359464 2169294731 2177060007 2296381616 2399169217 
126953435,2029583323 318894673 2736861629 2053214915 ,22040386 125693051 159595522 1485037422 1515097521 1536434015 1548953334 1596012320 1744667165 1904365287 1963920598 1964420786 1990444762 1999478155 2016726354 2020607414 2022508996 2030346542 2056610823 2066813062 2067191022 2068473109 2077742312 2085411191 2098883970 2109992539 2121947440 2128000934 2134557905 2136154655 2148461049 2155871590 2157431481 2158769954 2162310225 2167510172 2171147867 2293171408 2296748324 2950212154 
130653142,2561542183 2498180565 2564881925 2130043413 ,15962362 71452225 1646506067 1914219707 1984274769 1987435156 1999693420 2048041841 2093843821 2101234009 2104472920 2104867159 2105867876 2106004777 2107791152 2109235804 2112545207 2116589987 2120137102 2123395972 2128035438 2133282586 2134778014 2137285073 2139451965 2144902422 2145295623 2146722014 2147854592 2154462399 2155319834 2158001550 2164535072 2165966284 2167608136 2170356051 2189508540 2203936607 2951654630 
130696423,2518420665 2111678102 ,25321933 156208468 1574923065 1982545958 1986080131 2016910236 2017288758 2022283591 2046387702 2102241087 2110814195 2115554270 2129927143 2132737349 2133233009 2138243089 2142623206 2151128232 2152637881 2164278908 2173213060 2510516734 2949198759 2951781666 2952033860 
131187193,2134830209 2150814284 2304993124 ,2169610 1518544712 1740618102 1920328734 2031823405 2048041841 2095692770 2106503792 2124372976 2128035438 2145295623 2154462399 2157791002 2171188027 2178357350 2429914308 
131956760,2907004447 1519336086 ,3805906 1535439311 1609770379 1904715515 1966912382 1997945384 2005299943 2097895487 2101309634 2105644991 2106122512 2112400959 2114296159 2117138276 2123157895 2136801552 2142992973 2145295623 2152284345 2153959628 2154053567 2293768274 2296452361 
134253518,2779740822 241780900 ,1520252399 1531951778 1554734378 1578080815 1670263352 1671614046 1766442844 2028781966 2069393486 2097472698 2098902711 2106675197 2109562042 2128420091 2136000097 2170708028 2226284636 2249156281 2428981601 
134812657,2160762714 2224270997 1977535315 1478997493 ,159656292 1491468723 1491622225 1512309675 1673797905 1707676469 1791038712 1825885536 1852760382 1939652453 1947202642 1968697355 2032395696 2035233604 2039050532 2047152541 2099119387 2103628399 2107438106 2117686388 2120717492 2125993116 2135482703 2137515395 2142623206 2152326788 2164075197 2950080435 2951833684 2963632834 
135566594,2106058134 2162605760 2619145315 ,56897548 1543911290 1573785613 2108807072 2112495313 2118585731 2130996889 2133958955 2153635508 2165966284 2205688503 2396694286 2570149718 
136069565,2080344424 309515214 2806907591 ,17842996 75368837 145820976 177707068 1556219185 1880262756 1915070853 2037336711 2055922985 2072644219 2074530091 2115387076 2166354010 2295247772 2296031522 2406072816 
136174036,2344754685 2511882603 2167697970 2003540582 1900016303 179778838 ,76947095 137285897 1571870753 1583700866 1679847756 1746819321 2049064539 2107386393 
138284169,2698120280 2601558785 2124874746 ,1502916507 1556531089 1627400044 1980090536 2003558525 2012592962 2024668293 2071866949 2084363474 2089632823 2099253838 2110764733 2115407997 2121456571 2124509324 2125378448 2128017662 2132234208 2133296809 2147238549 2148554573 2158169729 2162881463 2164338181 2168336726 2171790913 2221852422 2251864938 2293597654 2294155285 2913932916 
147615212,2065611317 2212746423 ,1505090736 1612884251 1965972569 1991799212 2022210583 2041836310 2045533739 2053171205 2093813380 2117756735 2122018120 2133105246 2134033146 2149631607 2150026392 2165037244 2166021275 2296616510 2555690212 2964014391 
148122774,2340126708 2252608274 2078633956 ,50486269 1483307070 1510812122 1680797894 1911551976 2108114251 2108738385 2110632090 2111764152 2119738618 2120090487 2142176084 2149721706 2158319693 2168405694 2951665052 2953231921 
148638337,2123646430 2066523793 2570154708 45556949 2120836466 ,191817552 1499670810 1573301526 1574851760 1736339626 1775587472 1804110266 1964176378 1998367754 2000157792 2023605401 2046658845 2047071281 2058078260 2079354271 2079558799 2085937320 2098670069 2100549954 2103325283 2103972604 2111297856 2116837464 2117756735 2118550318 2120872934 2121667911 2124940450 2126708984 2143701678 2144730813 2145179194 2158923808 2160979406 2162451874 2616032753 2951927428 2962693888 
151435321,2677503719 2150663049 ,62387039 349861868 1511986666 1590183771 2098626000 2104911495 2169264416 
153509885,409595830 2792877023 ,2038260868 
154472438,2191276622 2031945151 ,189596042 1531976713 1553861040 1566135517 1586730761 1676494021 1904365287 1981613567 1993882792 1994616650 2025768430 2038770598 2066941820 2095705004 2098923380 2100002341 2109506130 2113814270 2116064496 2116825644 2124397839 2124914669 2130325614 2136155248 2136922672 2142075667 2148596671 2151691375 2155803963 2161969291 2170942078 2171209807 2184188583 
154661225,2080328655 2510858842 2304890293 ,1516618490 1523240376 1648881743 1830378420 1926592634 1967913642 1988790447 2032210760 2069936846 2107008825 2108263314 2119073761 2121214213 2131091164 2163308697 2953101296 2962979321 2963002936 
157251712,2170869525 1993323803 2203547071 2051956577 ,77400549 1503729935 1506285740 1544966837 1545527235 1816225866 1829360078 2026235741 2043978338 2045962819 2060627423 2064853889 2097266862 2100727033 2104827998 2107801860 2118888578 2141752622 2146934815 2150442700 2154765153 2158934828 2159080219 2163328802 2166559705 2171705898 
157873616,199276077 2116964878 ,91469012 206339235 1479763159 1501858372 1513861746 1528489993 1547246444 1554412487 1560724230 1585743408 1608211738 1678889691 1769824028 1802969839 1817561967 1822300807 1970961184 1975551334 2008906462 2017337590 2028583683 2031357797 2048861768 2053567709 2054358802 2063541597 2088762494 2099992083 2101782549 2118521279 2130416704 2132545397 2137587467 2139212933 2140785063 2142390772 2158289097 2159080219 2163166770 2163614729 2165140712 2170666417 2171849160 2211621381 2397944119 2963139738 
159693449,2625476853 2125701068 2298170834 2166036605 2627585029 ,1552178784 1880262756 1979809564 1982474113 1989611747 2063904635 2072477463 2100858341 2103587173 2128521126 2130978632 2135790056 2137958601 2141056424 2141441158 2148111240 2152706498 2168332560 2170798317 2171319841 
159954324,2156772046 2587226003 ,1483307070 1494163050 1527434086 2116729232 2117287544 2130363011 2159891901 2162733643 2168853692 2950400502 
160307228,2153839941 2340558518 2608526869 ,2124522727 2150940164 2179504854 
162576350,2015750436 2128278920 2156064824 1981682595 2494289239 ,1524326598 2134067266 2145878099 2911964244 
163401298,2130612383 2965227977 ,2103383765 2127300249 2150940164 2170866857 
163566918,2718604927 2305755055 2615670896 ,1517266559 1560550898 1628829797 1648933886 1939941161 1942758450 1964357740 1986744686 2020110803 2057663245 2099537822 2099604794 2100931213 2111561248 2119187866 2119595900 2128002512 2131479143 2145620688 2149991487 2158760659 2158917775 2159514083 2161813919 2163386439 2165238043 2165644552 2914746235 2949664970 2963758533 
164086982,2467740887 2165137138 ,1489391666 2054434031 2080745194 2140204814 2157958821 2963579725 
164606317,1645665820 2071708429 ,81594759 2071566212 2097308346 2104290444 2141240481 2152322845 2154455818 2156287497 2157444450 2158247472 2165874743 2265747911 
165458731,1186584138 2005577924 ,104909430 659523800 1510812122 1570963478 1857391317 2049934117 2077902449 2116067849 2128074283 2141645258 2149107760 2158319693 2168405694 2225232604 
165885910,2092720519 2122775887 2020844714 2125896688 126231427 2015947465 ,2036451492 2047804403 2140886546 
167030064,2515701398 2057452903 5273470 ,1510073064 1560724230 1601728199 1903038885 2099693464 2101371964 2103024562 2104290444 2115003579 2115733720 2124372976 2140676093 2187649144 2213533165 2217027665 2538008885 2538129186 
167498579,2130612383 2965227977 351197510 ,153918522 197443874 1634126265 1776720266 1989493069 2100556411 2125156589 2138356120 2151128232 2162926179 2170866857 
168548896,2133966816 1993709566 ,88685657 1616697096 1985310469 1993116423 2047656932 2106882672 2110287632 2119874464 2127208184 2153635508 2160495867 2164795067 2167372639 2169570643 2435338979 2517104773 2610910029 2911978475 2950884216 2951987509 2952682863 
